วันที่โพส,website,ประเภท,สถานะ,ชื่อโครงการ,ขนาด,ราคา,เขต,Link,เบอร์โทรศัพท์,Line,คำอธิบาย
15/04/2026,facebook,ทาวน์โฮม,ให้เช่า,หมู่บ้าน,3 ชั้น (หลังมุม),,รัชดา-ลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581760693417479/,,,
15/04/2026,facebook,คอนโด,,The Line Vibe,,,ห้าแยกลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581759050084310/,,,คอนโดทำเลกลางห้าแยกลาดพร้าว... ดูเพิ่มเติม
15/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,Noble Revolve Ratchada,,"16,000 บาท",รัชดา,https://www.facebook.com/groups/536705354589690/posts/1581765626750319/,,,"ให้เช่า Noble Revolve Ratchada 2 ห้องสวย พร้อมอยู่ใกล้ MRT ศูนย์วัฒนธรรม เพียง 16,000 บาทเท่านั้น"
15/04/2026,facebook,คอนโด,ให้เช่า,The Maple รัชดา-ลาดพร้าว,34 ตรม.,"13,000 บาท/เดือน",รัชดา-ลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581754873418061/,,,34 ตรม. 1 นอน วิวสระ เฟอร์ครบ ใกล้ MRT รัชดา MRT ลาดพร้าว เพียง 550 เมตร
15/04/2026,facebook,คอนโด,ให้เช่า,NUE Connext Don Mueang,2 นอน,,ดอนเมือง,https://www.facebook.com/groups/536705354589690/posts/1581763063417242/,,,ห้องไซล์ใหญ่ 2 นอน! ห้องใหม่ 100% ไม่เคยอยู่ ใกล้สนามบิน ราคานี้หายากมาก คอนโดใกล้ สนามบินดอนเมือง เพียง 1 กม.
15/04/2026,facebook,คอนโดมิเนียม,,Rhythm Asoke 2,30 ตร.ม.,,พระราม 9,https://www.facebook.com/groups/536705354589690/posts/1581753453418203/,,,1 ห้องนอน ขนาด 30 ตร.ม. ชั้น 14 ห้องมุม
15/04/2026,facebook,,,,,"12,000",,https://www.facebook.com/groups/536705354589690/posts/1581758606751021/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/536705354589690/posts/1581749333418615/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/536705354589690/posts/1581747906752091/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,NUE District R9,,,,https://www.facebook.com/groups/536705354589690/posts/1581742393419309/,,,
15/04/2026,facebook,คอนโดมิเนียม,ขาย,City Villa Lat Phrao,33 ตร.ม.,,ลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581728683420680/,,,
15/04/2026,facebook,คอนโดมีเนียม,ให้เช่า,กลางกรุงรีสอร์ท,,"13,000 / เดือน",,https://www.facebook.com/groups/536705354589690/posts/1581728180087397/,,,
15/04/2026,facebook,,เช่า,,,,,https://www.facebook.com/groups/536705354589690/posts/1581704753423073/,,,
15/04/2026,facebook,,,,,1.49 ล้าน,ลาดพร้าว-วังหิน,https://www.facebook.com/groups/536705354589690/posts/1581734836753398/,,,"ห้องสวยจึ้ง! 
มินิมอลใจกลางลาดพร้าว-วังหิน 
รีโนเวทใหม่ ครัวแยก 
ในราคา 1.49 ล้าน"
15/04/2026,facebook,,เช่า,Aspire Asoke–Ratchada,,"16,000 บาท",,https://www.facebook.com/groups/536705354589690/posts/1581705046756377/,,,
15/04/2026,facebook,คอนโดมิเนียม,,THE LINE Wongsawang,ขนาดใหญ่,,Wongsawang,https://www.facebook.com/groups/536705354589690/posts/1581718926754989/,,,ห้องขนาดใหญ่ ชั้นสูง วิวสวย ใกล้ MRT ชั้น 36 วิวเมืองโล่ง ไม่บล็อก เฟอร์นิเจอร์ครบ พร้อมเข้าอยู่ทันที
15/04/2026,facebook,คอนโด,เช่า,IDEO Ratchada - Huai Khwang,,"16,000 บาท",Huai Khwang,https://www.facebook.com/groups/536705354589690/posts/1581704173423131/,,,
15/04/2026,facebook,คอนโด,เช่า,M Ladprao Condo,"1 Bedroom, 1 Bathroom",,,https://www.facebook.com/groups/536705354589690/posts/1581716630088552/,,,
15/04/2026,facebook,คอนโดมิเนียม,ให้เช่า,ไอดีโอ ลาดพร้าว 5,,"23,000 บาท / เดือน",ลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581700790090136/,,,
15/04/2026,facebook,,,,,,,https://www.facebook.com/groups/536705354589690/posts/1581702400089975/,,,
15/04/2026,facebook,,ขาย,THE CUBE PREMIUM รัชดา 32,,"2,790,000 บาท",,https://www.facebook.com/groups/536705354589690/posts/1581699120090303/,,,
15/04/2026,facebook,,ขาย,The Prive Ratchada 19 (เดอะ พรีเว่ รัชดาภิเษก 19),,"1,750,000 บาท",,https://www.facebook.com/groups/536705354589690/posts/1581699776756904/,,,
15/04/2026,facebook,คอนโด,เช่า,XT ห้วยขวาง,,"17,000 บาท / เดือน",ห้วยขวาง,https://www.facebook.com/groups/536705354589690/posts/1581699333423615/,,,
15/04/2026,facebook,,เช่า / ขาย,Whizdom Avenue รัชดา-ลาดพร้าว,,"25,000 บาท",,https://www.facebook.com/groups/536705354589690/posts/1581698600090355/,,,
15/04/2026,facebook,คอนโด,เช่า,Centric Ratchada–Huai Khwang,,"16,000 บาท / เดือน",ห้วยขวาง,https://www.facebook.com/groups/536705354589690/posts/1581699013423647/,,,
15/04/2026,facebook,,,โซโห​ แบงค็อก​ รัชดา,,,รัชดา,https://www.facebook.com/groups/536705354589690/posts/1581684506758431/,,,
15/04/2026,facebook,คอนโด,ให้เช่า,TheOriginลาดพร้าว15,,"12,000 บาท/เดือน",ลาดพร้าว,https://www.facebook.com/groups/536705354589690/posts/1581686753424873/,,,เฟอร์ครบ ว่างพร้อมอยู่ ใกล้ MRT ลาดพร้าว 600ม.
15/04/2026,facebook,คอนโดมิเนียม,ขาย,ลุมพินีเพลสพระราม9,37 ตร.ม.,3.19 ล้านบาท,พระราม 9,https://www.facebook.com/groups/536705354589690/posts/1581687250091490/,,,ขายห้องรีโนเวทใหม่ลุมพินีเพลสพระราม9 1 ห้องนอน ขนาด 37 ตร.ม. ขาย 3.19 ล้านบาท (พร้อมเข้าอยู่ทันที) คอนโดทำเลพระราม 9 ห้องสวย บิ้วอินครบ ฟรีเฟอร์ + ฟรีเครื่องใช้ไฟฟ้า เหมาะทั้งอยู่เองและลงทุน
15/04/2026,facebook,คอนโด,ขาย,,,ราคาร้อน,,https://www.facebook.com/groups/536705354589690/posts/1581692040091011/,,,#ขายคอนโด ทุกวิกฤตนักลงทุนมักเห็นโอกาส วิกฤตน้ำมันแพง นาทีทองของเสือนอนกิน ผู้บริโภคเลิกขับรถมาหาเช่าคอนโด ประหยัดทั้งเงินและเวลา….. ให้สิทธิ์คนพร้อมโอนก่อน! ราคาร้อน ข... ดูเพิ่มเติม
15/04/2026,facebook,คอนโด,ปล่อยเช่า,ยู ดีไลท์ ห้วยขวาง,32 ตรม.,"13,000/เดือน",ห้วยขวาง,https://www.facebook.com/groups/536705354589690/posts/1581677643425784/,,,1 นอน เฟอร์ครบ มีเครื่องซักผ้า ใกล้ MRT ห้วยขวาง
15/04/2026,facebook,,,Ideo Rama 9 - Asoke,,,,https://www.facebook.com/groups/536705354589690/posts/1581590626767819/,,,
15/04/2026,facebook,,เช่า,Artisan Ratchada,,,,https://www.facebook.com/groups/536705354589690/posts/1581540203439528/,,,
15/04/2026,facebook,,,Life Asoke - Rama 9,,,,https://www.facebook.com/groups/536705354589690/posts/1581588693434679/,,,
15/04/2026,facebook,คอนโด,เช่า,Life Ratchadapisek,,"20,000 / เดือน",,https://www.facebook.com/groups/536705354589690/posts/1581517896775092/,,,ห้องพร้อมอยู่ค่ะ
15/04/2026,facebook,,,Life Ratchadapisek,46 ตร.ม.,,ห้วยขวาง,https://www.facebook.com/groups/536705354589690/posts/1581522670107948/,,,
15/04/2026,facebook,,,คอนโด เอมเมอรัล ห้วยขวาง,,,,https://www.facebook.com/groups/536705354589690/posts/1581520093441539/,,,
15/04/2026,facebook,,,Artisan Ratchada,,,,https://www.facebook.com/groups/536705354589690/posts/1581521960108019/,,,
15/04/2026,facebook,คอนโด,เช่า,Life Ratchadapisek,,"20,000 / เดือน",,https://www.facebook.com/groups/536705354589690/posts/1581518356775046/,,,
15/04/2026,facebook,คอนโด,เช่า,คอนโดกรูฟ รัชดา-พระราม 9/Groove Ratchada RAMA9,,"13,000 / เดือน",รัชดา-พระราม 9,https://www.facebook.com/groups/536705354589690/posts/1581503766776505/,,,ห้องพร้อมอยู่ 2.5.69
